
Integration time [ms]:  90,000
Averaging Nr. [scans]: 20
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1804341U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
330,696;  -22,800;    0,000;    0,000
330,714;   50,500;    0,000;    0,000
330,731;    5,250;    0,000;    0,000
330,749;    3,900;    0,000;    0,000
330,766;   10,600;    0,000;    0,000
330,784;   16,350;    0,000;    0,000
330,802;   20,200;    0,000;    0,000
330,819;    8,400;    0,000;    0,000
330,837;   46,700;    0,000;    0,000
330,854;   41,050;    0,000;    0,000
330,872;   58,800;    0,000;    0,000
330,890;   -3,950;    0,000;    0,000
330,907;   35,350;    0,000;    0,000
330,925;   28,950;    0,000;    0,000
330,942;    3,850;    0,000;    0,000
330,960;   21,200;    0,000;    0,000
330,978;   77,950;    0,000;    0,000
330,995;   -3,750;    0,000;    0,000
331,013;   11,000;    0,000;    0,000
331,030;    8,200;    0,000;    0,000
331,048;   94,250;    0,000;    0,000
331,065;   61,950;    0,000;    0,000
331,083;   33,100;    0,000;    0,000
331,101;  -18,300;    0,000;    0,000
331,118;   14,300;    0,000;    0,000
331,136;   27,050;    0,000;    0,000
331,153;    8,000;    0,000;    0,000
331,171;   70,350;    0,000;    0,000
331,188;   -7,300;    0,000;    0,000
331,206;   19,850;    0,000;    0,000
331,223;   59,750;    0,000;    0,000
331,241;   15,400;    0,000;    0,000
331,258;   11,200;    0,000;    0,000
331,276;   69,700;    0,000;    0,000
331,294;   -3,700;    0,000;    0,000
331,311;   41,700;    0,000;    0,000
331,329;  -19,800;    0,000;    0,000
331,346;  -15,800;    0,000;    0,000
331,364;   21,300;    0,000;    0,000
331,381;  126,250;    0,000;    0,000
331,399;   25,000;    0,000;    0,000
331,416;   -9,600;    0,000;    0,000
331,434;   73,700;    0,000;    0,000
331,451;   91,800;    0,000;    0,000
331,469;   89,200;    0,000;    0,000
331,486;   71,800;    0,000;    0,000
331,504;   25,950;    0,000;    0,000
331,521;    3,900;    0,000;    0,000
331,539;   16,100;    0,000;    0,000
331,556;   32,400;    0,000;    0,000
331,574;   48,250;    0,000;    0,000
331,591;   56,200;    0,000;    0,000
331,609;   47,400;    0,000;    0,000
331,626;   19,250;    0,000;    0,000
331,644;   77,750;    0,000;    0,000
331,661;  -34,800;    0,000;    0,000
331,679;   86,400;    0,000;    0,000
331,696;   17,150;    0,000;    0,000
331,714;   25,500;    0,000;    0,000
331,731;   -3,550;    0,000;    0,000
331,748;   37,700;    0,000;    0,000
331,766;   14,600;    0,000;    0,000
331,783;    9,100;    0,000;    0,000
331,801;   34,150;    0,000;    0,000
331,818;   30,550;    0,000;    0,000
331,836;   23,350;    0,000;    0,000
331,853;   -1,900;    0,000;    0,000
331,871;   28,250;    0,000;    0,000
331,888;   55,350;    0,000;    0,000
331,906;   22,550;    0,000;    0,000
331,923;   41,000;    0,000;    0,000
331,940;   20,400;    0,000;    0,000
331,958;    5,450;    0,000;    0,000
331,975;   40,850;    0,000;    0,000
331,993;   49,500;    0,000;    0,000
332,010;   31,150;    0,000;    0,000
332,028;   78,550;    0,000;    0,000
332,045;   14,250;    0,000;    0,000
332,062;    3,850;    0,000;    0,000
332,080;   13,850;    0,000;    0,000
332,097;    4,300;    0,000;    0,000
332,115;   82,100;    0,000;    0,000
332,132;   49,050;    0,000;    0,000
332,149;    5,750;    0,000;    0,000
332,167;  -35,350;    0,000;    0,000
332,184;   29,100;    0,000;    0,000
332,202;   26,250;    0,000;    0,000
332,219;   73,500;    0,000;    0,000
332,236;    1,250;    0,000;    0,000
332,254;   13,850;    0,000;    0,000
332,271;    9,900;    0,000;    0,000
332,289;   20,400;    0,000;    0,000
332,306;   43,650;    0,000;    0,000
332,323;   23,700;    0,000;    0,000
332,341;   11,900;    0,000;    0,000
332,358;    8,300;    0,000;    0,000
332,376;   13,900;    0,000;    0,000
332,393;   -0,750;    0,000;    0,000
332,410;   15,800;    0,000;    0,000
332,428;   64,100;    0,000;    0,000
332,445;  -10,400;    0,000;    0,000
332,462;   33,650;    0,000;    0,000
332,480;   12,550;    0,000;    0,000
332,497;   39,000;    0,000;    0,000
332,514;   14,200;    0,000;    0,000
332,532;   10,600;    0,000;    0,000
332,549;   -8,550;    0,000;    0,000
332,567;   -4,000;    0,000;    0,000
332,584;    7,800;    0,000;    0,000
332,601;   44,400;    0,000;    0,000
332,619;  -28,650;    0,000;    0,000
332,636;   53,250;    0,000;    0,000
332,653;   46,600;    0,000;    0,000
332,671;   21,900;    0,000;    0,000
332,688;    5,400;    0,000;    0,000
332,705;    5,150;    0,000;    0,000
332,723;   32,100;    0,000;    0,000
332,740;   19,600;    0,000;    0,000
332,757;   26,300;    0,000;    0,000
332,775;   19,300;    0,000;    0,000
332,792;   -8,500;    0,000;    0,000
332,809;   21,250;    0,000;    0,000
332,826;   -8,750;    0,000;    0,000
332,844;   17,100;    0,000;    0,000
332,861;    2,450;    0,000;    0,000
332,878;   51,350;    0,000;    0,000
332,896;   -0,750;    0,000;    0,000
332,913;   70,400;    0,000;    0,000
332,930;  -25,750;    0,000;    0,000
332,948;  -11,050;    0,000;    0,000
332,965;  -21,000;    0,000;    0,000
332,982;   83,700;    0,000;    0,000
332,999;  -19,550;    0,000;    0,000
333,017;   55,200;    0,000;    0,000
333,034;  -59,700;    0,000;    0,000
333,051;   31,100;    0,000;    0,000
333,069;   19,150;    0,000;    0,000
333,086;   10,700;    0,000;    0,000
333,103;   29,500;    0,000;    0,000
333,120;   53,850;    0,000;    0,000
333,138;   30,150;    0,000;    0,000
333,155;   41,850;    0,000;    0,000
333,172;  -38,100;    0,000;    0,000
333,189;   38,800;    0,000;    0,000
333,207;   48,650;    0,000;    0,000
333,224;   56,550;    0,000;    0,000
333,241;   56,300;    0,000;    0,000
333,258;   81,150;    0,000;    0,000
333,276;   27,650;    0,000;    0,000
333,293;   -1,700;    0,000;    0,000
333,310;   14,500;    0,000;    0,000
333,327;   -7,350;    0,000;    0,000
333,345;   11,300;    0,000;    0,000
333,362;    8,300;    0,000;    0,000
333,379;    3,800;    0,000;    0,000
333,396;    3,750;    0,000;    0,000
333,414;   -7,500;    0,000;    0,000
333,431;   71,200;    0,000;    0,000
333,448;   -6,250;    0,000;    0,000
333,465;   -0,050;    0,000;    0,000
333,482;   20,900;    0,000;    0,000
333,500;   40,750;    0,000;    0,000
333,517;   10,450;    0,000;    0,000
333,534;   47,800;    0,000;    0,000
333,551;   22,850;    0,000;    0,000
333,568;   15,100;    0,000;    0,000
333,586;    8,700;    0,000;    0,000
333,603;   21,800;    0,000;    0,000
333,620;   24,500;    0,000;    0,000
333,637;   13,550;    0,000;    0,000
333,654;   65,600;    0,000;    0,000
333,672;   59,950;    0,000;    0,000
333,689;    9,050;    0,000;    0,000
333,706;   -1,950;    0,000;    0,000
333,723;  -32,800;    0,000;    0,000
333,740;   -5,250;    0,000;    0,000
333,757;  -10,250;    0,000;    0,000
333,775;    0,900;    0,000;    0,000
333,792;    1,400;    0,000;    0,000
333,809;   26,150;    0,000;    0,000
333,826;   13,400;    0,000;    0,000
333,843;   67,000;    0,000;    0,000
333,860;   26,000;    0,000;    0,000
333,878;   -5,550;    0,000;    0,000
333,895;   33,100;    0,000;    0,000
333,912;    9,250;    0,000;    0,000
333,929;   29,200;    0,000;    0,000
333,946;   87,600;    0,000;    0,000
333,963;    7,900;    0,000;    0,000
333,981;   21,400;    0,000;    0,000
333,998;    0,800;    0,000;    0,000
334,015;   45,900;    0,000;    0,000
334,032;   36,500;    0,000;    0,000
334,049;    9,000;    0,000;    0,000
334,066;   -0,800;    0,000;    0,000
334,083;   -1,700;    0,000;    0,000
334,100;    9,450;    0,000;    0,000
334,118;  -12,850;    0,000;    0,000
334,135;    0,400;    0,000;    0,000
334,152;   10,850;    0,000;    0,000
334,169;   83,250;    0,000;    0,000
334,186;   64,550;    0,000;    0,000
334,203;   34,600;    0,000;    0,000
334,220;   -8,850;    0,000;    0,000
334,237;  -22,150;    0,000;    0,000
334,254;  -11,300;    0,000;    0,000
334,272;   25,000;    0,000;    0,000
334,289;   51,600;    0,000;    0,000
334,306;   45,550;    0,000;    0,000
334,323;   15,150;    0,000;    0,000
334,340;  -13,450;    0,000;    0,000
334,357;   17,450;    0,000;    0,000
334,374;   11,100;    0,000;    0,000
334,391;   42,950;    0,000;    0,000
334,408;   32,500;    0,000;    0,000
334,425;   51,950;    0,000;    0,000
334,442;   19,600;    0,000;    0,000
334,459;   34,950;    0,000;    0,000
334,477;   28,250;    0,000;    0,000
334,494;   -3,100;    0,000;    0,000
334,511;   15,800;    0,000;    0,000
334,528;   -6,050;    0,000;    0,000
334,545;   71,300;    0,000;    0,000
334,562;    0,100;    0,000;    0,000
334,579;   35,750;    0,000;    0,000
334,596;   37,950;    0,000;    0,000
334,613;    7,800;    0,000;    0,000
334,630;   14,250;    0,000;    0,000
334,647;    4,750;    0,000;    0,000
334,664;   23,900;    0,000;    0,000
334,681;   -8,050;    0,000;    0,000
334,698;    8,900;    0,000;    0,000
334,715;   41,350;    0,000;    0,000
334,732;   12,850;    0,000;    0,000
334,749;   21,850;    0,000;    0,000
334,766;   -2,050;    0,000;    0,000
334,783;   14,250;    0,000;    0,000
334,800;   14,100;    0,000;    0,000
334,817;  -22,250;    0,000;    0,000
334,834;   -7,400;    0,000;    0,000
334,851;   35,200;    0,000;    0,000
334,868;   -3,550;    0,000;    0,000
334,885;   -3,750;    0,000;    0,000
334,902;   82,550;    0,000;    0,000
334,919;   27,500;    0,000;    0,000
334,936;   37,350;    0,000;    0,000
334,953;   31,300;    0,000;    0,000
334,970;   39,700;    0,000;    0,000
334,987;   20,500;    0,000;    0,000
335,004;   91,850;    0,000;    0,000
335,021;   50,000;    0,000;    0,000
335,038;   28,450;    0,000;    0,000
335,055;   24,000;    0,000;    0,000
335,072;   -5,500;    0,000;    0,000
335,089;   21,150;    0,000;    0,000
335,106;   39,050;    0,000;    0,000
335,123;   74,350;    0,000;    0,000
335,140;   12,750;    0,000;    0,000
335,157;   42,200;    0,000;    0,000
335,174;  -31,300;    0,000;    0,000
335,191;   78,500;    0,000;    0,000
335,208;   57,800;    0,000;    0,000
335,225;   35,100;    0,000;    0,000
335,242;  -37,750;    0,000;    0,000
335,259;    9,150;    0,000;    0,000
335,276;   29,200;    0,000;    0,000
335,293;   33,650;    0,000;    0,000
335,310;    5,450;    0,000;    0,000
335,327;   40,250;    0,000;    0,000
335,344;   55,350;    0,000;    0,000
335,361;    4,950;    0,000;    0,000
335,378;   68,200;    0,000;    0,000
335,394;   56,000;    0,000;    0,000
335,411;   50,200;    0,000;    0,000
335,428;   41,850;    0,000;    0,000
335,445;   50,250;    0,000;    0,000
335,462;  -28,100;    0,000;    0,000
335,479;   20,300;    0,000;    0,000
335,496;   -4,650;    0,000;    0,000
335,513;   38,750;    0,000;    0,000
335,530;   13,750;    0,000;    0,000
335,547;   23,800;    0,000;    0,000
335,564;   11,450;    0,000;    0,000
335,581;   25,450;    0,000;    0,000
335,597;   -3,200;    0,000;    0,000
335,614;   25,300;    0,000;    0,000
335,631;   57,650;    0,000;    0,000
335,648;   -5,450;    0,000;    0,000
335,665;   16,400;    0,000;    0,000
335,682;   46,850;    0,000;    0,000
335,699;   64,450;    0,000;    0,000
335,716;   45,050;    0,000;    0,000
335,733;   76,600;    0,000;    0,000
335,749;   -0,300;    0,000;    0,000
335,766;   44,150;    0,000;    0,000
335,783;   30,300;    0,000;    0,000
335,800;    0,450;    0,000;    0,000
335,817;  -19,200;    0,000;    0,000
335,834;   -6,300;    0,000;    0,000
335,851;   74,600;    0,000;    0,000
335,867;   64,300;    0,000;    0,000
335,884;   -1,400;    0,000;    0,000
335,901;   45,750;    0,000;    0,000
335,918;  -36,100;    0,000;    0,000
335,935;   48,000;    0,000;    0,000
335,952;   49,850;    0,000;    0,000
335,969;    9,600;    0,000;    0,000
335,985;   42,400;    0,000;    0,000
336,002;   14,000;    0,000;    0,000
336,019;   41,100;    0,000;    0,000
336,036;   11,100;    0,000;    0,000
336,053;   40,750;    0,000;    0,000
336,070;    2,200;    0,000;    0,000
336,086;   28,100;    0,000;    0,000
336,103;  -10,350;    0,000;    0,000
336,120;    7,700;    0,000;    0,000
336,137;  -15,200;    0,000;    0,000
336,154;    9,950;    0,000;    0,000
336,171;  -22,550;    0,000;    0,000
336,187;   31,800;    0,000;    0,000
336,204;   81,700;    0,000;    0,000
336,221;   -0,300;    0,000;    0,000
336,238;   19,400;    0,000;    0,000
336,255;  -27,950;    0,000;    0,000
336,271;   73,650;    0,000;    0,000
336,288;  -29,850;    0,000;    0,000
336,305;   -0,900;    0,000;    0,000
336,322;    5,150;    0,000;    0,000
336,339;   57,100;    0,000;    0,000
336,355;   34,150;    0,000;    0,000
336,372;   18,350;    0,000;    0,000
336,389;   51,450;    0,000;    0,000
336,406;   79,500;    0,000;    0,000
336,422;   -2,700;    0,000;    0,000
336,439;   14,200;    0,000;    0,000
336,456;   53,450;    0,000;    0,000
336,473;   -1,000;    0,000;    0,000
336,490;   58,450;    0,000;    0,000
336,506;    1,800;    0,000;    0,000
336,523;   13,050;    0,000;    0,000
336,540;   12,250;    0,000;    0,000
336,557;   12,950;    0,000;    0,000
336,573;  -12,850;    0,000;    0,000
336,590;   26,100;    0,000;    0,000
336,607;   22,700;    0,000;    0,000
336,624;   49,500;    0,000;    0,000
336,640;  -28,950;    0,000;    0,000
336,657;   28,600;    0,000;    0,000
336,674;   33,050;    0,000;    0,000
336,691;   48,150;    0,000;    0,000
336,707;   41,050;    0,000;    0,000
336,724;  -11,700;    0,000;    0,000
336,741;   57,000;    0,000;    0,000
336,757;   72,700;    0,000;    0,000
336,774;   57,150;    0,000;    0,000
336,791;   14,700;    0,000;    0,000
336,808;   52,550;    0,000;    0,000
336,824;   47,300;    0,000;    0,000
336,841;   15,300;    0,000;    0,000
336,858;   45,000;    0,000;    0,000
336,874;   33,750;    0,000;    0,000
336,891;   -2,200;    0,000;    0,000
336,908;    2,200;    0,000;    0,000
336,925;   27,900;    0,000;    0,000
336,941;   56,000;    0,000;    0,000
336,958;   16,500;    0,000;    0,000
336,975;   -0,850;    0,000;    0,000
336,991;   -4,200;    0,000;    0,000
337,008;   55,650;    0,000;    0,000
337,025;  -19,550;    0,000;    0,000
337,041;   -0,850;    0,000;    0,000
337,058;    3,750;    0,000;    0,000
337,075;   12,550;    0,000;    0,000
337,091;   33,700;    0,000;    0,000
337,108;  -19,850;    0,000;    0,000
337,125;   -3,700;    0,000;    0,000
337,141;    5,150;    0,000;    0,000
337,158;  -11,950;    0,000;    0,000
337,175;  -12,350;    0,000;    0,000
337,191;   13,100;    0,000;    0,000
337,208;  -27,800;    0,000;    0,000
337,225;   48,700;    0,000;    0,000
337,241;   55,250;    0,000;    0,000
337,258;   -6,350;    0,000;    0,000
337,275;    2,700;    0,000;    0,000
337,291;   54,700;    0,000;    0,000
337,308;    9,600;    0,000;    0,000
337,325;   22,250;    0,000;    0,000
337,341;  -11,450;    0,000;    0,000
337,358;   10,450;    0,000;    0,000
337,374;   11,150;    0,000;    0,000
337,391;   16,950;    0,000;    0,000
337,408;  -28,250;    0,000;    0,000
337,424;   14,750;    0,000;    0,000
337,441;   26,800;    0,000;    0,000
337,458;   56,000;    0,000;    0,000
337,474;  -23,200;    0,000;    0,000
337,491;   -2,800;    0,000;    0,000
337,507;    6,750;    0,000;    0,000
337,524;   33,950;    0,000;    0,000
337,541;   53,850;    0,000;    0,000
337,557;    1,800;    0,000;    0,000
337,574;   17,650;    0,000;    0,000
337,590;   22,700;    0,000;    0,000
337,607;  -20,350;    0,000;    0,000
337,624;   18,900;    0,000;    0,000
337,640;    6,000;    0,000;    0,000
337,657;   11,500;    0,000;    0,000
337,673;    9,150;    0,000;    0,000
337,690;  -16,800;    0,000;    0,000
337,707;   34,950;    0,000;    0,000
337,723;  -25,000;    0,000;    0,000
337,740;   52,600;    0,000;    0,000
337,756;  -29,350;    0,000;    0,000
337,773;   16,200;    0,000;    0,000
337,789;   21,050;    0,000;    0,000
337,806;    2,050;    0,000;    0,000
337,823;   47,700;    0,000;    0,000
337,839;   20,350;    0,000;    0,000
337,856;   43,950;    0,000;    0,000
337,872;   25,150;    0,000;    0,000
337,889;   25,400;    0,000;    0,000
337,905;   21,950;    0,000;    0,000
337,922;   23,000;    0,000;    0,000
337,938;   30,000;    0,000;    0,000
337,955;   34,100;    0,000;    0,000
337,971;   42,650;    0,000;    0,000
337,988;   49,200;    0,000;    0,000
338,005;  -22,700;    0,000;    0,000
338,021;   49,700;    0,000;    0,000
338,038;   27,650;    0,000;    0,000
338,054;   39,050;    0,000;    0,000
338,071;   51,250;    0,000;    0,000
338,087;   76,300;    0,000;    0,000
338,104;   21,200;    0,000;    0,000
338,120;   20,550;    0,000;    0,000
338,137;   46,300;    0,000;    0,000
338,153;   13,300;    0,000;    0,000
338,170;   69,100;    0,000;    0,000
338,186;   57,650;    0,000;    0,000
338,203;    4,100;    0,000;    0,000
338,219;    1,750;    0,000;    0,000
338,236;   56,550;    0,000;    0,000
338,252;   66,400;    0,000;    0,000
338,269;   45,100;    0,000;    0,000
338,285;   46,900;    0,000;    0,000
338,302;   41,200;    0,000;    0,000
338,318;   21,100;    0,000;    0,000
338,335;   11,050;    0,000;    0,000
338,351;   95,550;    0,000;    0,000
338,368;   45,600;    0,000;    0,000
338,384;   -3,600;    0,000;    0,000
338,401;   22,850;    0,000;    0,000
338,417;   77,300;    0,000;    0,000
338,433;   44,650;    0,000;    0,000
338,450;   15,200;    0,000;    0,000
338,466;   21,650;    0,000;    0,000
338,483;   63,750;    0,000;    0,000
338,499;    9,500;    0,000;    0,000
338,516;   18,150;    0,000;    0,000
338,532;   20,250;    0,000;    0,000
338,549;   35,700;    0,000;    0,000
338,565;   33,000;    0,000;    0,000
338,582;   16,900;    0,000;    0,000
338,598;  123,400;    0,000;    0,000
338,614;  -32,050;    0,000;    0,000
338,631;    1,550;    0,000;    0,000
338,647;   27,700;    0,000;    0,000
338,664;    8,400;    0,000;    0,000
338,680;   44,650;    0,000;    0,000
338,697;   -4,650;    0,000;    0,000
338,713;   15,100;    0,000;    0,000
338,729;   30,000;    0,000;    0,000
338,746;   45,900;    0,000;    0,000
338,762;   34,400;    0,000;    0,000
338,779;   63,750;    0,000;    0,000
338,795;    6,650;    0,000;    0,000
338,811;   48,800;    0,000;    0,000
338,828;   26,450;    0,000;    0,000
338,844;   49,950;    0,000;    0,000
338,861;   28,800;    0,000;    0,000
338,877;   54,150;    0,000;    0,000
338,893;   -1,000;    0,000;    0,000
338,910;   16,850;    0,000;    0,000
338,926;   33,150;    0,000;    0,000
338,943;   34,100;    0,000;    0,000
338,959;   71,300;    0,000;    0,000
338,975;  127,600;    0,000;    0,000
338,992;   41,650;    0,000;    0,000
339,008;   93,150;    0,000;    0,000
339,025;   78,950;    0,000;    0,000
339,041;  120,450;    0,000;    0,000
339,057;   92,050;    0,000;    0,000
339,074;  128,950;    0,000;    0,000
339,090;   41,250;    0,000;    0,000
339,106;    7,900;    0,000;    0,000
339,123;  111,600;    0,000;    0,000
339,139;  122,700;    0,000;    0,000
339,155;   57,750;    0,000;    0,000
339,172;  104,350;    0,000;    0,000
339,188;   15,300;    0,000;    0,000
339,204;   53,050;    0,000;    0,000
339,221;   75,300;    0,000;    0,000
339,237;   42,450;    0,000;    0,000
339,254;   78,950;    0,000;    0,000
339,270;   34,400;    0,000;    0,000
339,286;   22,700;    0,000;    0,000
339,302;   52,150;    0,000;    0,000
339,319;   77,750;    0,000;    0,000
339,335;   63,900;    0,000;    0,000
339,351;   67,150;    0,000;    0,000
339,368;   74,900;    0,000;    0,000
339,384;   38,750;    0,000;    0,000
339,400;   46,950;    0,000;    0,000
339,417;   62,100;    0,000;    0,000
339,433;   52,050;    0,000;    0,000
339,449;   50,000;    0,000;    0,000
339,466;   79,100;    0,000;    0,000
339,482;   11,850;    0,000;    0,000
339,498;   59,300;    0,000;    0,000
339,515;   47,050;    0,000;    0,000
339,531;   77,800;    0,000;    0,000
339,547;   68,700;    0,000;    0,000
339,563;   42,450;    0,000;    0,000
339,580;   85,750;    0,000;    0,000
339,596;   21,400;    0,000;    0,000
339,612;   52,000;    0,000;    0,000
339,629;   24,250;    0,000;    0,000
339,645;   -5,750;    0,000;    0,000
339,661;   32,650;    0,000;    0,000
339,677;   57,950;    0,000;    0,000
339,694;   22,950;    0,000;    0,000
339,710;   51,200;    0,000;    0,000
339,726;   80,100;    0,000;    0,000
339,742;   17,550;    0,000;    0,000
339,759;   42,550;    0,000;    0,000
339,775;    8,000;    0,000;    0,000
339,791;   48,350;    0,000;    0,000
339,807;   73,050;    0,000;    0,000
339,824;   20,650;    0,000;    0,000
339,840;   68,600;    0,000;    0,000
339,856;  143,550;    0,000;    0,000
339,872;   64,850;    0,000;    0,000
339,889;   41,000;    0,000;    0,000
339,905;   62,200;    0,000;    0,000
339,921;   19,150;    0,000;    0,000
339,937;   28,950;    0,000;    0,000
339,954;   29,550;    0,000;    0,000
339,970;   92,050;    0,000;    0,000
339,986;   69,750;    0,000;    0,000
340,002;   48,750;    0,000;    0,000
340,018;   62,500;    0,000;    0,000
340,035;   94,100;    0,000;    0,000
340,051;  111,250;    0,000;    0,000
340,067;  141,750;    0,000;    0,000
340,083;  291,700;    0,000;    0,000
340,099;  395,800;    0,000;    0,000
340,116;  635,700;    0,000;    0,000
340,132; 1048,900;    0,000;    0,000
340,148; 1594,350;    0,000;    0,000
340,164; 2429,700;    0,000;    0,000
340,180; 3320,200;    0,000;    0,000
340,197; 4286,850;    0,000;    0,000
340,213; 5009,250;    0,000;    0,000
340,229; 6498,600;    0,000;    0,000
340,245;10827,750;    0,000;    0,000
340,261;21195,050;    0,000;    0,000
340,278;37612,450;    0,000;    0,000
340,294;48556,250;    0,000;    0,000
340,310;38904,100;    0,000;    0,000
340,326;18156,700;    0,000;    0,000
340,342; 9195,550;    0,000;    0,000
340,358; 4574,500;    0,000;    0,000
340,375; 2532,000;    0,000;    0,000
340,391; 1688,850;    0,000;    0,000
340,407; 1081,950;    0,000;    0,000
340,423;  674,050;    0,000;    0,000
340,439;  462,050;    0,000;    0,000
340,455;  340,250;    0,000;    0,000
340,471;  310,500;    0,000;    0,000
340,488;  277,700;    0,000;    0,000
340,504;  252,600;    0,000;    0,000
340,520;  198,800;    0,000;    0,000
340,536;  180,450;    0,000;    0,000
340,552;  189,200;    0,000;    0,000
340,568;  166,400;    0,000;    0,000
340,584;  169,800;    0,000;    0,000
340,600;  187,850;    0,000;    0,000
340,617;  142,000;    0,000;    0,000
340,633;  134,500;    0,000;    0,000
340,649;  178,500;    0,000;    0,000
340,665;  133,600;    0,000;    0,000
340,681;  122,050;    0,000;    0,000
340,697;   84,150;    0,000;    0,000
340,713;   60,900;    0,000;    0,000
340,729;   69,650;    0,000;    0,000
340,745;  103,900;    0,000;    0,000
340,762;  125,300;    0,000;    0,000
340,778;   86,850;    0,000;    0,000
340,794;  113,750;    0,000;    0,000
340,810;  103,500;    0,000;    0,000
340,826;   93,600;    0,000;    0,000
340,842;  112,750;    0,000;    0,000
340,858;  116,400;    0,000;    0,000
340,874;  132,400;    0,000;    0,000
340,890;   68,600;    0,000;    0,000
340,906;   90,000;    0,000;    0,000
340,922;   46,250;    0,000;    0,000
340,938;  110,550;    0,000;    0,000
340,955;   71,300;    0,000;    0,000
340,971;   35,900;    0,000;    0,000
340,987;   34,150;    0,000;    0,000
341,003;   58,850;    0,000;    0,000
341,019;   58,150;    0,000;    0,000
341,035;   38,450;    0,000;    0,000
341,051;   81,400;    0,000;    0,000
341,067;   50,700;    0,000;    0,000
341,083;   61,950;    0,000;    0,000
341,099;  103,750;    0,000;    0,000
341,115;   66,550;    0,000;    0,000
341,131;   62,400;    0,000;    0,000
341,147;   75,500;    0,000;    0,000
341,163;   54,000;    0,000;    0,000
341,179;   62,400;    0,000;    0,000
341,195;   96,800;    0,000;    0,000
341,211;  118,850;    0,000;    0,000
341,227;  105,200;    0,000;    0,000
341,243;   85,100;    0,000;    0,000
341,259;   34,200;    0,000;    0,000
341,275;   92,800;    0,000;    0,000
341,291;   32,650;    0,000;    0,000
341,307;   62,150;    0,000;    0,000
341,323;   38,750;    0,000;    0,000
341,339;   61,750;    0,000;    0,000
341,355;   -2,350;    0,000;    0,000
341,371;  181,000;    0,000;    0,000
341,387;  101,800;    0,000;    0,000
341,403;   48,100;    0,000;    0,000
341,419;   42,050;    0,000;    0,000
341,435;   85,550;    0,000;    0,000
341,451;   54,950;    0,000;    0,000
341,467;   85,100;    0,000;    0,000
341,483;   70,050;    0,000;    0,000
341,499;   80,300;    0,000;    0,000
341,515;   45,850;    0,000;    0,000
341,531;   56,950;    0,000;    0,000
341,547;  131,300;    0,000;    0,000
341,563;   96,400;    0,000;    0,000
341,579;   98,800;    0,000;    0,000
341,595;   75,850;    0,000;    0,000
341,611;   90,950;    0,000;    0,000
341,627;   56,050;    0,000;    0,000
341,643;   -0,750;    0,000;    0,000
341,659;   74,700;    0,000;    0,000
341,675;   60,450;    0,000;    0,000
341,691;    2,950;    0,000;    0,000
341,707;   48,600;    0,000;    0,000
341,723;   23,100;    0,000;    0,000
341,739;   54,550;    0,000;    0,000
341,754;   16,100;    0,000;    0,000
341,770;    7,750;    0,000;    0,000
341,786;   84,500;    0,000;    0,000
341,802;   48,750;    0,000;    0,000
341,818;  105,200;    0,000;    0,000
341,834;   22,800;    0,000;    0,000
341,850;   19,800;    0,000;    0,000
341,866;   51,450;    0,000;    0,000
341,882;   54,350;    0,000;    0,000
341,898;   28,500;    0,000;    0,000
341,914;   34,700;    0,000;    0,000
341,930;   26,550;    0,000;    0,000
341,945;   66,600;    0,000;    0,000
341,961;  102,950;    0,000;    0,000
341,977;   12,600;    0,000;    0,000
341,993;   -7,700;    0,000;    0,000
342,009;   26,500;    0,000;    0,000
342,025;   49,400;    0,000;    0,000
342,041;   36,350;    0,000;    0,000
342,057;   40,000;    0,000;    0,000
342,073;    5,500;    0,000;    0,000
342,088;    5,600;    0,000;    0,000
342,104;   34,050;    0,000;    0,000
342,120;  104,450;    0,000;    0,000
342,136;    4,600;    0,000;    0,000
342,152;   42,050;    0,000;    0,000
342,168;   50,800;    0,000;    0,000
342,184;    9,100;    0,000;    0,000
342,200;   37,600;    0,000;    0,000
342,215;   25,150;    0,000;    0,000
342,231;   53,300;    0,000;    0,000
342,247;   48,600;    0,000;    0,000
342,263;   -2,900;    0,000;    0,000
342,279;   96,100;    0,000;    0,000
342,295;   32,750;    0,000;    0,000
342,311;   25,050;    0,000;    0,000
342,326;   49,700;    0,000;    0,000
342,342;   20,500;    0,000;    0,000
342,358;   14,000;    0,000;    0,000
342,374;   12,900;    0,000;    0,000
342,390;    9,700;    0,000;    0,000
342,406;   12,300;    0,000;    0,000
342,421;   12,050;    0,000;    0,000
342,437;   25,350;    0,000;    0,000
342,453;   27,400;    0,000;    0,000
342,469;   57,550;    0,000;    0,000
342,485;    8,250;    0,000;    0,000
342,500;  -10,000;    0,000;    0,000
342,516;   20,500;    0,000;    0,000
342,532;    9,500;    0,000;    0,000
342,548;   37,600;    0,000;    0,000
342,564;    5,250;    0,000;    0,000
342,579;  -19,750;    0,000;    0,000
342,595;   29,800;    0,000;    0,000
342,611;    2,300;    0,000;    0,000
342,627;   11,500;    0,000;    0,000
342,643;   74,900;    0,000;    0,000
342,658;   63,250;    0,000;    0,000
342,674;   70,450;    0,000;    0,000
342,690;   24,550;    0,000;    0,000
342,706;   69,600;    0,000;    0,000
342,722;    8,500;    0,000;    0,000
342,737;  -10,650;    0,000;    0,000
342,753;   28,600;    0,000;    0,000
342,769;   20,800;    0,000;    0,000
