
Integration time [ms]:  14,000
Averaging Nr. [scans]: 20
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1804341U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
330,731;   11,800;    0,000;    0,000
330,749;   -7,450;    0,000;    0,000
330,766;   -5,000;    0,000;    0,000
330,784;    2,300;    0,000;    0,000
330,802;    7,000;    0,000;    0,000
330,819;   -4,750;    0,000;    0,000
330,837;  -16,200;    0,000;    0,000
330,854;   11,000;    0,000;    0,000
330,872;    5,350;    0,000;    0,000
330,890;   -0,350;    0,000;    0,000
330,907;    5,450;    0,000;    0,000
330,925;    7,300;    0,000;    0,000
330,942;    4,650;    0,000;    0,000
330,960;    7,900;    0,000;    0,000
330,978;    4,550;    0,000;    0,000
330,995;    9,850;    0,000;    0,000
331,013;  -11,550;    0,000;    0,000
331,030;  -10,750;    0,000;    0,000
331,048;   10,400;    0,000;    0,000
331,065;    3,150;    0,000;    0,000
331,083;    0,200;    0,000;    0,000
331,101;    0,350;    0,000;    0,000
331,118;   16,700;    0,000;    0,000
331,136;   -4,150;    0,000;    0,000
331,153;   -8,750;    0,000;    0,000
331,171;    2,550;    0,000;    0,000
331,188;    7,400;    0,000;    0,000
331,206;   17,000;    0,000;    0,000
331,223;   25,550;    0,000;    0,000
331,241;   -7,950;    0,000;    0,000
331,258;    7,350;    0,000;    0,000
331,276;    9,700;    0,000;    0,000
331,294;   -0,600;    0,000;    0,000
331,311;    4,900;    0,000;    0,000
331,329;   -3,850;    0,000;    0,000
331,346;   11,500;    0,000;    0,000
331,364;    4,600;    0,000;    0,000
331,381;   10,650;    0,000;    0,000
331,399;   -6,200;    0,000;    0,000
331,416;    2,550;    0,000;    0,000
331,434;    9,600;    0,000;    0,000
331,451;   24,250;    0,000;    0,000
331,469;    0,100;    0,000;    0,000
331,486;   -8,700;    0,000;    0,000
331,504;  -14,300;    0,000;    0,000
331,521;   -7,500;    0,000;    0,000
331,539;   -6,850;    0,000;    0,000
331,556;   -7,100;    0,000;    0,000
331,574;   22,500;    0,000;    0,000
331,591;    6,600;    0,000;    0,000
331,609;   11,850;    0,000;    0,000
331,626;    1,900;    0,000;    0,000
331,644;   -3,000;    0,000;    0,000
331,661;    1,000;    0,000;    0,000
331,679;   22,600;    0,000;    0,000
331,696;   -3,400;    0,000;    0,000
331,714;   -6,300;    0,000;    0,000
331,731;   -0,350;    0,000;    0,000
331,748;   -0,250;    0,000;    0,000
331,766;  -19,150;    0,000;    0,000
331,783;   -2,650;    0,000;    0,000
331,801;   -5,400;    0,000;    0,000
331,818;    6,600;    0,000;    0,000
331,836;  -21,200;    0,000;    0,000
331,853;  -18,100;    0,000;    0,000
331,871;    6,250;    0,000;    0,000
331,888;    3,700;    0,000;    0,000
331,906;   23,650;    0,000;    0,000
331,923;    9,800;    0,000;    0,000
331,940;    3,050;    0,000;    0,000
331,958;   -7,250;    0,000;    0,000
331,975;    4,800;    0,000;    0,000
331,993;    7,500;    0,000;    0,000
332,010;   -1,750;    0,000;    0,000
332,028;   13,650;    0,000;    0,000
332,045;   -8,900;    0,000;    0,000
332,062;    4,550;    0,000;    0,000
332,080;    8,150;    0,000;    0,000
332,097;    1,850;    0,000;    0,000
332,115;   13,300;    0,000;    0,000
332,132;    9,400;    0,000;    0,000
332,149;    4,200;    0,000;    0,000
332,167;  -14,650;    0,000;    0,000
332,184;    2,500;    0,000;    0,000
332,202;   -2,600;    0,000;    0,000
332,219;    3,600;    0,000;    0,000
332,236;   -3,150;    0,000;    0,000
332,254;   17,500;    0,000;    0,000
332,271;    3,350;    0,000;    0,000
332,289;   -1,000;    0,000;    0,000
332,306;   -3,700;    0,000;    0,000
332,323;   16,500;    0,000;    0,000
332,341;    0,050;    0,000;    0,000
332,358;   10,550;    0,000;    0,000
332,376;    0,900;    0,000;    0,000
332,393;  -20,650;    0,000;    0,000
332,410;    7,100;    0,000;    0,000
332,428;   13,150;    0,000;    0,000
332,445;   -4,650;    0,000;    0,000
332,462;   11,350;    0,000;    0,000
332,480;   16,000;    0,000;    0,000
332,497;   -0,700;    0,000;    0,000
332,514;   -1,900;    0,000;    0,000
332,532;    3,500;    0,000;    0,000
332,549;    9,700;    0,000;    0,000
332,567;   -2,350;    0,000;    0,000
332,584;   -1,350;    0,000;    0,000
332,601;    5,200;    0,000;    0,000
332,619;   10,200;    0,000;    0,000
332,636;    4,650;    0,000;    0,000
332,653;    8,800;    0,000;    0,000
332,671;    5,100;    0,000;    0,000
332,688;   -1,650;    0,000;    0,000
332,705;    6,900;    0,000;    0,000
332,723;    0,800;    0,000;    0,000
332,740;   -8,600;    0,000;    0,000
332,757;   -1,650;    0,000;    0,000
332,775;   -1,150;    0,000;    0,000
332,792;   -4,400;    0,000;    0,000
332,809;    0,400;    0,000;    0,000
332,826;   -6,650;    0,000;    0,000
332,844;    0,900;    0,000;    0,000
332,861;   -6,800;    0,000;    0,000
332,878;   -3,400;    0,000;    0,000
332,896;    2,400;    0,000;    0,000
332,913;   34,250;    0,000;    0,000
332,930;  -16,150;    0,000;    0,000
332,948;   -1,100;    0,000;    0,000
332,965;   -1,800;    0,000;    0,000
332,982;    9,850;    0,000;    0,000
332,999;   -0,200;    0,000;    0,000
333,017;    8,950;    0,000;    0,000
333,034;   -3,750;    0,000;    0,000
333,051;  -10,950;    0,000;    0,000
333,069;    0,450;    0,000;    0,000
333,086;   -4,150;    0,000;    0,000
333,103;   -6,650;    0,000;    0,000
333,120;   -2,300;    0,000;    0,000
333,138;  -28,700;    0,000;    0,000
333,155;    0,700;    0,000;    0,000
333,172;   -0,250;    0,000;    0,000
333,189;   -5,800;    0,000;    0,000
333,207;  -10,450;    0,000;    0,000
333,224;   11,250;    0,000;    0,000
333,241;   16,650;    0,000;    0,000
333,258;    4,100;    0,000;    0,000
333,276;   16,950;    0,000;    0,000
333,293;   -3,900;    0,000;    0,000
333,310;    4,100;    0,000;    0,000
333,327;    1,850;    0,000;    0,000
333,345;   -2,000;    0,000;    0,000
333,362;    2,250;    0,000;    0,000
333,379;   -6,550;    0,000;    0,000
333,396;   -6,700;    0,000;    0,000
333,414;  -13,650;    0,000;    0,000
333,431;   -2,600;    0,000;    0,000
333,448;   -1,050;    0,000;    0,000
333,465;   16,750;    0,000;    0,000
333,482;   -6,950;    0,000;    0,000
333,500;    7,600;    0,000;    0,000
333,517;    3,500;    0,000;    0,000
333,534;    8,600;    0,000;    0,000
333,551;   -1,900;    0,000;    0,000
333,568;  -11,950;    0,000;    0,000
333,586;   -6,400;    0,000;    0,000
333,603;   -5,150;    0,000;    0,000
333,620;   -1,500;    0,000;    0,000
333,637;    8,600;    0,000;    0,000
333,654;    7,750;    0,000;    0,000
333,672;   21,500;    0,000;    0,000
333,689;   -4,050;    0,000;    0,000
333,706;   -5,650;    0,000;    0,000
333,723;   -5,850;    0,000;    0,000
333,740;    3,300;    0,000;    0,000
333,757;    8,650;    0,000;    0,000
333,775;   -3,950;    0,000;    0,000
333,792;    9,250;    0,000;    0,000
333,809;   19,400;    0,000;    0,000
333,826;    4,400;    0,000;    0,000
333,843;   22,350;    0,000;    0,000
333,860;   11,100;    0,000;    0,000
333,878;    7,100;    0,000;    0,000
333,895;    6,100;    0,000;    0,000
333,912;  -14,100;    0,000;    0,000
333,929;   -0,650;    0,000;    0,000
333,946;   17,900;    0,000;    0,000
333,963;  -16,350;    0,000;    0,000
333,981;   -0,600;    0,000;    0,000
333,998;   17,800;    0,000;    0,000
334,015;   -1,550;    0,000;    0,000
334,032;   11,850;    0,000;    0,000
334,049;    8,850;    0,000;    0,000
334,066;   -5,500;    0,000;    0,000
334,083;    6,250;    0,000;    0,000
334,100;   18,000;    0,000;    0,000
334,118;    0,700;    0,000;    0,000
334,135;   -7,550;    0,000;    0,000
334,152;   -5,750;    0,000;    0,000
334,169;   21,600;    0,000;    0,000
334,186;   -8,900;    0,000;    0,000
334,203;    5,200;    0,000;    0,000
334,220;   10,750;    0,000;    0,000
334,237;  -10,150;    0,000;    0,000
334,254;   -3,050;    0,000;    0,000
334,272;    0,600;    0,000;    0,000
334,289;    8,950;    0,000;    0,000
334,306;    0,700;    0,000;    0,000
334,323;   -4,150;    0,000;    0,000
334,340;   -0,600;    0,000;    0,000
334,357;   -3,800;    0,000;    0,000
334,374;  -13,150;    0,000;    0,000
334,391;   22,650;    0,000;    0,000
334,408;    0,600;    0,000;    0,000
334,425;    0,600;    0,000;    0,000
334,442;    1,600;    0,000;    0,000
334,459;    9,950;    0,000;    0,000
334,477;    0,300;    0,000;    0,000
334,494;   -2,850;    0,000;    0,000
334,511;  -16,850;    0,000;    0,000
334,528;   -2,100;    0,000;    0,000
334,545;   21,850;    0,000;    0,000
334,562;   -9,400;    0,000;    0,000
334,579;   -7,400;    0,000;    0,000
334,596;    2,600;    0,000;    0,000
334,613;   -3,200;    0,000;    0,000
334,630;   10,800;    0,000;    0,000
334,647;   -0,400;    0,000;    0,000
334,664;  -10,250;    0,000;    0,000
334,681;   10,000;    0,000;    0,000
334,698;   -8,200;    0,000;    0,000
334,715;  -14,700;    0,000;    0,000
334,732;   -2,150;    0,000;    0,000
334,749;   -9,350;    0,000;    0,000
334,766;    5,700;    0,000;    0,000
334,783;   -6,250;    0,000;    0,000
334,800;   -3,100;    0,000;    0,000
334,817;   -7,700;    0,000;    0,000
334,834;   -0,400;    0,000;    0,000
334,851;   11,250;    0,000;    0,000
334,868;    8,800;    0,000;    0,000
334,885;   -3,150;    0,000;    0,000
334,902;   15,650;    0,000;    0,000
334,919;    3,050;    0,000;    0,000
334,936;    2,200;    0,000;    0,000
334,953;    5,150;    0,000;    0,000
334,970;   -2,600;    0,000;    0,000
334,987;   -2,250;    0,000;    0,000
335,004;   27,550;    0,000;    0,000
335,021;   -8,650;    0,000;    0,000
335,038;    0,700;    0,000;    0,000
335,055;    4,050;    0,000;    0,000
335,072;   -5,550;    0,000;    0,000
335,089;   -2,500;    0,000;    0,000
335,106;   11,500;    0,000;    0,000
335,123;   -0,900;    0,000;    0,000
335,140;   -6,950;    0,000;    0,000
335,157;   -0,750;    0,000;    0,000
335,174;  -16,900;    0,000;    0,000
335,191;   13,850;    0,000;    0,000
335,208;   11,100;    0,000;    0,000
335,225;    1,400;    0,000;    0,000
335,242;    1,650;    0,000;    0,000
335,259;    9,700;    0,000;    0,000
335,276;    6,650;    0,000;    0,000
335,293;   -3,800;    0,000;    0,000
335,310;   -0,100;    0,000;    0,000
335,327;   20,450;    0,000;    0,000
335,344;   15,700;    0,000;    0,000
335,361;   18,700;    0,000;    0,000
335,378;    5,350;    0,000;    0,000
335,394;   -8,200;    0,000;    0,000
335,411;    3,100;    0,000;    0,000
335,428;    5,950;    0,000;    0,000
335,445;   -0,650;    0,000;    0,000
335,462;  -15,150;    0,000;    0,000
335,479;    5,800;    0,000;    0,000
335,496;    6,400;    0,000;    0,000
335,513;    8,400;    0,000;    0,000
335,530;  -20,600;    0,000;    0,000
335,547;   -1,750;    0,000;    0,000
335,564;   -2,750;    0,000;    0,000
335,581;    3,600;    0,000;    0,000
335,597;    6,350;    0,000;    0,000
335,614;  -13,050;    0,000;    0,000
335,631;    5,050;    0,000;    0,000
335,648;    0,700;    0,000;    0,000
335,665;   -0,300;    0,000;    0,000
335,682;   15,150;    0,000;    0,000
335,699;    2,850;    0,000;    0,000
335,716;   11,750;    0,000;    0,000
335,733;    4,150;    0,000;    0,000
335,749;    1,250;    0,000;    0,000
335,766;    4,650;    0,000;    0,000
335,783;    1,450;    0,000;    0,000
335,800;   -5,850;    0,000;    0,000
335,817;   -8,000;    0,000;    0,000
335,834;    9,100;    0,000;    0,000
335,851;   14,400;    0,000;    0,000
335,867;    4,900;    0,000;    0,000
335,884;   -3,400;    0,000;    0,000
335,901;    7,450;    0,000;    0,000
335,918;    3,700;    0,000;    0,000
335,935;    8,100;    0,000;    0,000
335,952;   20,450;    0,000;    0,000
335,969;    9,550;    0,000;    0,000
335,985;   22,850;    0,000;    0,000
336,002;    8,000;    0,000;    0,000
336,019;   28,000;    0,000;    0,000
336,036;   -5,300;    0,000;    0,000
336,053;   -4,350;    0,000;    0,000
336,070;    1,800;    0,000;    0,000
336,086;    5,900;    0,000;    0,000
336,103;   -4,350;    0,000;    0,000
336,120;   -4,150;    0,000;    0,000
336,137;   -8,350;    0,000;    0,000
336,154;  -11,550;    0,000;    0,000
336,171;  -10,550;    0,000;    0,000
336,187;    1,600;    0,000;    0,000
336,204;    9,500;    0,000;    0,000
336,221;    4,800;    0,000;    0,000
336,238;   13,550;    0,000;    0,000
336,255;    6,650;    0,000;    0,000
336,271;   15,000;    0,000;    0,000
336,288;   22,450;    0,000;    0,000
336,305;    4,250;    0,000;    0,000
336,322;   15,550;    0,000;    0,000
336,339;   -2,400;    0,000;    0,000
336,355;   -0,800;    0,000;    0,000
336,372;  -13,500;    0,000;    0,000
336,389;    5,600;    0,000;    0,000
336,406;   16,800;    0,000;    0,000
336,422;   -1,000;    0,000;    0,000
336,439;    4,850;    0,000;    0,000
336,456;    5,850;    0,000;    0,000
336,473;   15,750;    0,000;    0,000
336,490;   12,300;    0,000;    0,000
336,506;   -4,300;    0,000;    0,000
336,523;   -2,850;    0,000;    0,000
336,540;   -2,450;    0,000;    0,000
336,557;    7,100;    0,000;    0,000
336,573;    4,700;    0,000;    0,000
336,590;    1,800;    0,000;    0,000
336,607;    2,300;    0,000;    0,000
336,624;   11,500;    0,000;    0,000
336,640;  -27,050;    0,000;    0,000
336,657;  -11,650;    0,000;    0,000
336,674;    0,750;    0,000;    0,000
336,691;   -4,000;    0,000;    0,000
336,707;    2,600;    0,000;    0,000
336,724;   -6,200;    0,000;    0,000
336,741;   -2,700;    0,000;    0,000
336,757;   13,350;    0,000;    0,000
336,774;   -4,350;    0,000;    0,000
336,791;   -5,150;    0,000;    0,000
336,808;    3,100;    0,000;    0,000
336,824;    4,900;    0,000;    0,000
336,841;   13,100;    0,000;    0,000
336,858;    8,800;    0,000;    0,000
336,874;   -2,800;    0,000;    0,000
336,891;   -3,950;    0,000;    0,000
336,908;   -0,600;    0,000;    0,000
336,925;    5,850;    0,000;    0,000
336,941;   25,600;    0,000;    0,000
336,958;    1,600;    0,000;    0,000
336,975;   -6,350;    0,000;    0,000
336,991;    0,050;    0,000;    0,000
337,008;    4,400;    0,000;    0,000
337,025;   -3,600;    0,000;    0,000
337,041;   12,400;    0,000;    0,000
337,058;    3,700;    0,000;    0,000
337,075;  -19,300;    0,000;    0,000
337,091;    7,000;    0,000;    0,000
337,108;   -2,950;    0,000;    0,000
337,125;   -7,800;    0,000;    0,000
337,141;   -5,300;    0,000;    0,000
337,158;   -7,800;    0,000;    0,000
337,175;   -0,300;    0,000;    0,000
337,191;   -0,300;    0,000;    0,000
337,208;    0,100;    0,000;    0,000
337,225;   11,250;    0,000;    0,000
337,241;   -6,650;    0,000;    0,000
337,258;   16,100;    0,000;    0,000
337,275;   -5,050;    0,000;    0,000
337,291;   -0,200;    0,000;    0,000
337,308;   -7,100;    0,000;    0,000
337,325;   27,650;    0,000;    0,000
337,341;    4,550;    0,000;    0,000
337,358;   -1,500;    0,000;    0,000
337,374;    6,550;    0,000;    0,000
337,391;    0,800;    0,000;    0,000
337,408;   11,800;    0,000;    0,000
337,424;    7,750;    0,000;    0,000
337,441;    8,250;    0,000;    0,000
337,458;   23,550;    0,000;    0,000
337,474;    5,700;    0,000;    0,000
337,491;   -4,250;    0,000;    0,000
337,507;    2,150;    0,000;    0,000
337,524;   16,500;    0,000;    0,000
337,541;   14,150;    0,000;    0,000
337,557;   14,550;    0,000;    0,000
337,574;   -1,350;    0,000;    0,000
337,590;   -2,400;    0,000;    0,000
337,607;   -2,100;    0,000;    0,000
337,624;    6,550;    0,000;    0,000
337,640;  -21,350;    0,000;    0,000
337,657;   -2,500;    0,000;    0,000
337,673;   -7,550;    0,000;    0,000
337,690;    2,450;    0,000;    0,000
337,707;   12,600;    0,000;    0,000
337,723;   11,650;    0,000;    0,000
337,740;   -0,350;    0,000;    0,000
337,756;   -0,600;    0,000;    0,000
337,773;   -3,450;    0,000;    0,000
337,789;   -0,550;    0,000;    0,000
337,806;   -9,500;    0,000;    0,000
337,823;    9,200;    0,000;    0,000
337,839;   -4,600;    0,000;    0,000
337,856;    5,850;    0,000;    0,000
337,872;   12,850;    0,000;    0,000
337,889;   -2,350;    0,000;    0,000
337,905;    3,450;    0,000;    0,000
337,922;   -5,650;    0,000;    0,000
337,938;   12,000;    0,000;    0,000
337,955;    8,800;    0,000;    0,000
337,971;    2,000;    0,000;    0,000
337,988;    6,450;    0,000;    0,000
338,005;   -2,000;    0,000;    0,000
338,021;   10,450;    0,000;    0,000
338,038;   -7,750;    0,000;    0,000
338,054;  -15,150;    0,000;    0,000
338,071;   16,450;    0,000;    0,000
338,087;   22,650;    0,000;    0,000
338,104;    1,250;    0,000;    0,000
338,120;    0,250;    0,000;    0,000
338,137;   22,550;    0,000;    0,000
338,153;   -0,550;    0,000;    0,000
338,170;   -0,850;    0,000;    0,000
338,186;    8,400;    0,000;    0,000
338,203;   11,100;    0,000;    0,000
338,219;   -4,700;    0,000;    0,000
338,236;   12,600;    0,000;    0,000
338,252;   15,800;    0,000;    0,000
338,269;   19,650;    0,000;    0,000
338,285;    2,050;    0,000;    0,000
338,302;   -5,000;    0,000;    0,000
338,318;   -3,100;    0,000;    0,000
338,335;    4,700;    0,000;    0,000
338,351;   13,200;    0,000;    0,000
338,368;   13,350;    0,000;    0,000
338,384;    3,500;    0,000;    0,000
338,401;    1,150;    0,000;    0,000
338,417;   15,100;    0,000;    0,000
338,433;   -2,250;    0,000;    0,000
338,450;   -0,950;    0,000;    0,000
338,466;    7,250;    0,000;    0,000
338,483;   11,850;    0,000;    0,000
338,499;   -2,050;    0,000;    0,000
338,516;   -7,050;    0,000;    0,000
338,532;   -6,550;    0,000;    0,000
338,549;    3,300;    0,000;    0,000
338,565;   -0,200;    0,000;    0,000
338,582;    8,400;    0,000;    0,000
338,598;    5,150;    0,000;    0,000
338,614;   -1,050;    0,000;    0,000
338,631;   -0,900;    0,000;    0,000
338,647;    1,600;    0,000;    0,000
338,664;    1,250;    0,000;    0,000
338,680;    5,100;    0,000;    0,000
338,697;   -1,600;    0,000;    0,000
338,713;   -5,450;    0,000;    0,000
338,729;    0,400;    0,000;    0,000
338,746;   10,950;    0,000;    0,000
338,762;    0,500;    0,000;    0,000
338,779;   -6,600;    0,000;    0,000
338,795;   -9,500;    0,000;    0,000
338,811;   10,250;    0,000;    0,000
338,828;   22,400;    0,000;    0,000
338,844;    4,150;    0,000;    0,000
338,861;    4,750;    0,000;    0,000
338,877;    7,450;    0,000;    0,000
338,893;    1,350;    0,000;    0,000
338,910;    7,300;    0,000;    0,000
338,926;   -8,700;    0,000;    0,000
338,943;    8,400;    0,000;    0,000
338,959;   -1,200;    0,000;    0,000
338,975;   23,400;    0,000;    0,000
338,992;    2,050;    0,000;    0,000
339,008;   22,400;    0,000;    0,000
339,025;   11,250;    0,000;    0,000
339,041;    9,950;    0,000;    0,000
339,057;   33,050;    0,000;    0,000
339,074;   26,750;    0,000;    0,000
339,090;    6,450;    0,000;    0,000
339,106;   13,100;    0,000;    0,000
339,123;   17,400;    0,000;    0,000
339,139;   -7,050;    0,000;    0,000
339,155;   12,300;    0,000;    0,000
339,172;   14,600;    0,000;    0,000
339,188;   12,450;    0,000;    0,000
339,204;    5,600;    0,000;    0,000
339,221;   -7,450;    0,000;    0,000
339,237;    8,500;    0,000;    0,000
339,254;   -5,750;    0,000;    0,000
339,270;    6,500;    0,000;    0,000
339,286;    1,400;    0,000;    0,000
339,302;    2,500;    0,000;    0,000
339,319;   10,650;    0,000;    0,000
339,335;   -2,350;    0,000;    0,000
339,351;    4,600;    0,000;    0,000
339,368;   -2,450;    0,000;    0,000
339,384;   -3,100;    0,000;    0,000
339,400;    8,850;    0,000;    0,000
339,417;   -0,300;    0,000;    0,000
339,433;   15,350;    0,000;    0,000
339,449;   12,850;    0,000;    0,000
339,466;    0,200;    0,000;    0,000
339,482;   -9,100;    0,000;    0,000
339,498;    3,350;    0,000;    0,000
339,515;    9,850;    0,000;    0,000
339,531;   23,150;    0,000;    0,000
339,547;    6,050;    0,000;    0,000
339,563;    2,850;    0,000;    0,000
339,580;   -0,500;    0,000;    0,000
339,596;    9,100;    0,000;    0,000
339,612;   18,800;    0,000;    0,000
339,629;    3,500;    0,000;    0,000
339,645;   -0,250;    0,000;    0,000
339,661;   -9,500;    0,000;    0,000
339,677;    3,600;    0,000;    0,000
339,694;    1,400;    0,000;    0,000
339,710;   12,750;    0,000;    0,000
339,726;   13,750;    0,000;    0,000
339,742;    1,800;    0,000;    0,000
339,759;   -4,300;    0,000;    0,000
339,775;   10,200;    0,000;    0,000
339,791;    4,600;    0,000;    0,000
339,807;   -2,050;    0,000;    0,000
339,824;   13,550;    0,000;    0,000
339,840;    7,800;    0,000;    0,000
339,856;    8,350;    0,000;    0,000
339,872;    9,500;    0,000;    0,000
339,889;   24,500;    0,000;    0,000
339,905;  -22,650;    0,000;    0,000
339,921;   21,350;    0,000;    0,000
339,937;   -4,700;    0,000;    0,000
339,954;    0,800;    0,000;    0,000
339,970;   14,000;    0,000;    0,000
339,986;   20,150;    0,000;    0,000
340,002;   -6,700;    0,000;    0,000
340,018;   10,550;    0,000;    0,000
340,035;    9,050;    0,000;    0,000
340,051;  -16,700;    0,000;    0,000
340,067;   29,300;    0,000;    0,000
340,083;   48,300;    0,000;    0,000
340,099;   43,850;    0,000;    0,000
340,116;   90,600;    0,000;    0,000
340,132;  160,400;    0,000;    0,000
340,148;  235,750;    0,000;    0,000
340,164;  372,200;    0,000;    0,000
340,180;  500,500;    0,000;    0,000
340,197;  637,750;    0,000;    0,000
340,213;  763,350;    0,000;    0,000
340,229;  979,800;    0,000;    0,000
340,245; 1650,050;    0,000;    0,000
340,261; 3169,250;    0,000;    0,000
340,278; 5589,300;    0,000;    0,000
340,294; 7321,950;    0,000;    0,000
340,310; 5859,400;    0,000;    0,000
340,326; 2826,200;    0,000;    0,000
340,342; 1460,900;    0,000;    0,000
340,358;  720,950;    0,000;    0,000
340,375;  404,400;    0,000;    0,000
340,391;  268,950;    0,000;    0,000
340,407;  172,150;    0,000;    0,000
340,423;  107,000;    0,000;    0,000
340,439;   94,000;    0,000;    0,000
340,455;   62,000;    0,000;    0,000
340,471;   57,050;    0,000;    0,000
340,488;   42,250;    0,000;    0,000
340,504;   33,550;    0,000;    0,000
340,520;   24,050;    0,000;    0,000
340,536;   28,850;    0,000;    0,000
340,552;   23,150;    0,000;    0,000
340,568;   34,300;    0,000;    0,000
340,584;   37,050;    0,000;    0,000
340,600;   29,550;    0,000;    0,000
340,617;   21,550;    0,000;    0,000
340,633;   39,650;    0,000;    0,000
340,649;   50,250;    0,000;    0,000
340,665;   14,500;    0,000;    0,000
340,681;   30,850;    0,000;    0,000
340,697;   15,400;    0,000;    0,000
340,713;   -3,500;    0,000;    0,000
340,729;   36,750;    0,000;    0,000
340,745;   19,800;    0,000;    0,000
340,762;   24,050;    0,000;    0,000
340,778;   25,450;    0,000;    0,000
340,794;   18,400;    0,000;    0,000
340,810;    6,100;    0,000;    0,000
340,826;    3,300;    0,000;    0,000
340,842;   16,000;    0,000;    0,000
340,858;   36,000;    0,000;    0,000
340,874;   18,950;    0,000;    0,000
340,890;    6,850;    0,000;    0,000
340,906;   22,250;    0,000;    0,000
340,922;    8,100;    0,000;    0,000
340,938;    9,450;    0,000;    0,000
340,955;    3,050;    0,000;    0,000
340,971;   -2,200;    0,000;    0,000
340,987;   10,050;    0,000;    0,000
341,003;   17,350;    0,000;    0,000
341,019;   11,600;    0,000;    0,000
341,035;    6,150;    0,000;    0,000
341,051;   -0,400;    0,000;    0,000
341,067;   11,550;    0,000;    0,000
341,083;   13,050;    0,000;    0,000
341,099;   26,950;    0,000;    0,000
341,115;   13,300;    0,000;    0,000
341,131;   20,150;    0,000;    0,000
341,147;    7,050;    0,000;    0,000
341,163;    8,400;    0,000;    0,000
341,179;    5,600;    0,000;    0,000
341,195;   12,650;    0,000;    0,000
341,211;   12,350;    0,000;    0,000
341,227;   11,200;    0,000;    0,000
341,243;    8,100;    0,000;    0,000
341,259;    2,200;    0,000;    0,000
341,275;    3,400;    0,000;    0,000
341,291;    9,450;    0,000;    0,000
341,307;    7,750;    0,000;    0,000
341,323;   15,950;    0,000;    0,000
341,339;   17,650;    0,000;    0,000
341,355;   -7,250;    0,000;    0,000
341,371;   20,350;    0,000;    0,000
341,387;   11,050;    0,000;    0,000
341,403;    3,900;    0,000;    0,000
341,419;   25,300;    0,000;    0,000
341,435;   35,650;    0,000;    0,000
341,451;   11,700;    0,000;    0,000
341,467;    5,900;    0,000;    0,000
341,483;   19,050;    0,000;    0,000
341,499;   16,950;    0,000;    0,000
341,515;   10,850;    0,000;    0,000
341,531;   12,600;    0,000;    0,000
341,547;    9,350;    0,000;    0,000
341,563;   32,400;    0,000;    0,000
341,579;   22,450;    0,000;    0,000
341,595;    2,600;    0,000;    0,000
341,611;   11,700;    0,000;    0,000
341,627;   19,050;    0,000;    0,000
341,643;   -0,400;    0,000;    0,000
341,659;   19,000;    0,000;    0,000
341,675;    7,600;    0,000;    0,000
341,691;   -5,150;    0,000;    0,000
341,707;    1,950;    0,000;    0,000
341,723;  -16,050;    0,000;    0,000
341,739;    5,650;    0,000;    0,000
341,754;  -10,400;    0,000;    0,000
341,770;    9,900;    0,000;    0,000
341,786;   30,550;    0,000;    0,000
341,802;   -5,750;    0,000;    0,000
341,818;    5,550;    0,000;    0,000
341,834;  -10,350;    0,000;    0,000
341,850;   24,900;    0,000;    0,000
341,866;   12,800;    0,000;    0,000
341,882;   -3,800;    0,000;    0,000
341,898;   17,350;    0,000;    0,000
341,914;    1,200;    0,000;    0,000
341,930;    9,700;    0,000;    0,000
341,945;   21,000;    0,000;    0,000
341,961;    2,350;    0,000;    0,000
341,977;    5,550;    0,000;    0,000
341,993;   -6,450;    0,000;    0,000
342,009;   10,150;    0,000;    0,000
342,025;    6,700;    0,000;    0,000
342,041;   14,700;    0,000;    0,000
342,057;   -1,500;    0,000;    0,000
342,073;   11,600;    0,000;    0,000
342,088;   -3,250;    0,000;    0,000
342,104;   15,900;    0,000;    0,000
342,120;    9,300;    0,000;    0,000
342,136;   16,450;    0,000;    0,000
342,152;   11,300;    0,000;    0,000
342,168;   -8,100;    0,000;    0,000
342,184;    4,750;    0,000;    0,000
342,200;    5,000;    0,000;    0,000
342,215;  -12,300;    0,000;    0,000
342,231;  -11,100;    0,000;    0,000
342,247;    6,000;    0,000;    0,000
342,263;   -9,850;    0,000;    0,000
342,279;    8,750;    0,000;    0,000
342,295;   14,300;    0,000;    0,000
342,311;   14,800;    0,000;    0,000
342,326;   -3,100;    0,000;    0,000
342,342;   -6,600;    0,000;    0,000
342,358;    2,950;    0,000;    0,000
342,374;    6,700;    0,000;    0,000
342,390;    5,300;    0,000;    0,000
342,406;   18,000;    0,000;    0,000
342,421;    1,950;    0,000;    0,000
342,437;   -5,100;    0,000;    0,000
342,453;   -8,650;    0,000;    0,000
342,469;   -0,350;    0,000;    0,000
342,485;   -0,150;    0,000;    0,000
342,500;   12,150;    0,000;    0,000
342,516;   -0,550;    0,000;    0,000
342,532;  -18,850;    0,000;    0,000
342,548;    4,050;    0,000;    0,000
342,564;  -15,650;    0,000;    0,000
342,579;   -1,300;    0,000;    0,000
342,595;   19,350;    0,000;    0,000
342,611;    9,400;    0,000;    0,000
342,627;   15,700;    0,000;    0,000
342,643;   24,650;    0,000;    0,000
342,658;   -2,400;    0,000;    0,000
342,674;   15,800;    0,000;    0,000
